"Concentration","DistanceToAirport","Precipitation","DistanceToMilitaryBase","DistanceToLandfill","DistanceToFedCWP","DistanceToAg","DistanceToChem","DistanceToRubber","DistanceToTextile","DistanceToApparel","DistanceToFnB","DistanceToFurniture","DistanceToLeather","DistanceToMachinery","DistanceToMiscellaneous","DistanceToPaper","DistanceToWood","SOCTonsPerHA","MedPFAS","PopDen","STUSPS","Median.Earnings.Inflation.Adj.2020","Bachelor.Degree.Percent.2020","Bachelor.5Year.Change","Bachelor.10Year.Change","Earnings.5Year.Change","Earnings.10Year.Change","Longitude","Latitude"
0,11.26703,129.42,10.23453,9.860593,11.91812,10.82364,9.833955,11.25458,11.45793,11.55109,10.82364,10.89982,11.61538,10.08534,11.25888,10.90192,10.89982,6,"Low",90,"CA",31228,7.1,0.1,-6.1,0,-5007,-117.9444,35.12789
0,11.27801,129.42,10.28216,9.941585,11.92621,10.85572,9.883946,11.26731,11.47481,11.55303,10.85572,10.93016,11.6295,10.14255,11.27159,10.9322,10.93016,6,"Low",90,"CA",31228,7.1,0.1,-6.1,0,-5007,-117.9386,35.14213
0,11.28057,134.36,10.29897,9.973745,11.92883,10.8707,9.916133,11.27076,11.48294,11.55618,10.8707,10.94351,11.63514,10.17215,11.27504,10.94552,10.94351,6,"Low",90,"CA",31228,7.1,0.1,-6.1,0,-5007,-117.9337,35.1479
0,8.793138,453.69,9.863407,6.173446,12.63261,8.484489,9.126321,9.051658,11.87405,11.8521,8.638609,10.76903,12.37981,10.39968,9.099211,11.61139,11.85162,64,"Low",167,"CA",47258,29.9,-0.8,-16.3,6627,5935,-120.601,35.18801
0,8.814969,453.69,9.865154,6.260458,12.63069,8.341057,9.148921,9.054942,11.86881,11.84666,8.627606,10.76266,12.38009,10.40114,9.130769,11.6098,11.84618,64,"Low",146,"CA",47258,29.9,-0.8,-16.3,6627,5935,-120.593,35.19143
0,10.28601,175.66,11.54149,6.686018,12.25107,8.696103,9.295504,9.800901,9.456927,9.836663,8.696103,9.036717,11.91432,9.607547,9.824679,9.845502,9.843632,16,"Low",61,"CA",22999,1.7,-0.8,-3.1,0,7044,-118.9136,35.19766
0,10.69599,154.15,11.64615,6.161486,12.42251,9.811342,8.765677,10.50563,10.58912,10.5323,9.986346,10.58635,12.09529,8.787595,9.96756,10.52158,10.53124,14,"Low",31,"CA",0,0,0,0,0,0,-119.4564,35.2071
0,11.73612,98.15,10.90821,5.689448,11.79527,11.55473,10.95972,10.91407,11.85622,11.76081,11.33872,11.70904,12.12595,11.52017,11.65281,11.66467,11.71613,5,"Low",1,"CA",0,0,0,0,0,0,-116.058,35.23206
0,11.73567,98.15,10.90177,5.322136,11.79472,11.55329,10.96594,10.91569,11.85564,11.76025,11.34338,11.70851,12.12601,11.51884,11.65206,11.66408,11.71557,5,"Low",1,"CA",0,0,0,0,0,0,-116.061,35.23484
0,5.818241,480.93,9.432776,8.877849,12.61985,9.281976,7.794198,7.668438,11.90009,11.87726,7.699625,10.64126,12.35082,10.58541,7.813286,11.67123,11.87677,37,"Low",123,"CA",47258,29.9,-0.8,-16.3,6627,5935,-120.6457,35.2372
0,10.00395,176.56,11.69234,9.967285,12.3857,9.10638,8.647458,9.611371,9.903095,9.68685,9.267788,9.761388,12.0734,8.43214,9.662632,9.658508,9.682466,19,"Low",146,"CA",55036,23.1,0.8,-15.5,3694,4745,-119.2413,35.30367
0,10.01356,176.56,11.69071,9.975855,12.38685,9.077876,8.648998,9.632246,9.919146,9.706383,9.260219,9.774814,12.07467,8.412987,9.675965,9.678561,9.702057,14,"Low",146,"CA",55036,23.1,0.8,-15.5,3694,4745,-119.2448,35.30408
0,10.82052,154.49,11.48444,9.9742,12.4953,9.055611,8.857112,10.79849,10.91164,10.82445,9.31317,10.76334,12.22661,10.30775,10.39003,10.63977,10.82252,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.607,35.39995
0,10.83355,154.49,11.48213,9.948896,12.49515,9.123779,8.77152,10.81193,10.92351,10.83754,9.310278,10.77728,12.22897,10.31825,10.4044,10.65465,10.83564,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6143,35.40049
0,10.82047,154.49,11.48195,9.966142,12.49438,9.047631,8.869456,10.79975,10.91312,10.82571,9.290753,10.76373,12.22757,10.3155,10.38553,10.63865,10.82377,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6072,35.40216
0,10.82014,154.49,11.48076,9.962723,12.49392,9.042229,8.8778,10.80008,10.91359,10.82604,9.279489,10.76361,12.22799,10.31911,10.38295,10.63775,10.82409,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6071,35.40325
0,10.83053,154.49,11.4763,9.933538,12.49285,9.092327,8.829912,10.81209,10.92457,10.83777,9.252912,10.77518,12.23085,10.33513,10.39006,10.64858,10.83584,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6131,35.40597
0,10.82163,154.49,11.47648,9.946786,12.49243,9.040038,8.891298,10.80372,10.91739,10.82963,9.24146,10.76594,12.22979,10.33255,10.37748,10.63777,10.82768,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6082,35.40686
0,10.83032,154.49,11.47428,9.927147,12.4921,9.086807,8.844815,10.81294,10.9256,10.83861,9.233522,10.77532,12.23159,10.34114,10.38625,10.6475,10.83667,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6131,35.40778
0,10.83196,154.49,11.47249,9.918848,12.49154,9.092911,8.845564,10.81538,10.92797,10.841,9.219114,10.77734,12.23245,10.34684,10.38555,10.64878,10.83907,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6141,35.40915
0,10.81972,154.49,11.47382,9.941053,12.49135,9.022373,8.920028,10.80335,10.91748,10.82929,9.213209,10.76445,12.23059,10.34018,10.36996,10.63431,10.82733,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6073,35.40943
0,10.82073,154.49,11.47306,9.93719,12.49112,9.027013,8.918072,10.80467,10.91873,10.83059,9.207248,10.76563,12.23099,10.34264,10.3701,10.63524,10.82863,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6079,35.40997
0,10.81975,154.49,11.47221,9.935932,12.49076,9.019239,8.929868,10.80421,10.91847,10.83015,9.197393,10.76477,12.2312,10.34501,10.36712,10.63367,10.82818,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6075,35.41084
0,10.81991,154.49,11.47167,9.934014,12.49057,9.019194,8.932232,10.80464,10.91892,10.83057,9.192301,10.76503,12.23142,10.34663,10.36639,10.63365,10.8286,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6076,35.4113
0,10.82746,154.49,11.46992,9.917178,12.49034,9.061965,8.894521,10.81252,10.92592,10.83825,9.186485,10.77315,12.23291,10.35339,10.37446,10.64222,10.8363,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6118,35.41194
0,10.82733,154.49,11.46991,9.917347,12.49033,9.061175,8.895444,10.81241,10.92582,10.83814,9.18619,10.77302,12.2329,10.35338,10.37425,10.64205,10.83618,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6117,35.41196
0,10.83455,154.49,11.4689,9.903123,12.49036,9.101897,8.854144,10.8196,10.93212,10.84514,9.188539,10.78065,12.23409,10.35802,10.38316,10.65051,10.84321,16,"Low",31,"CA",37727,7.5,5.1,0.7,0,13911,-119.6158,35.41201
0,10.81825,154.49,11.46694,9.921847,12.48874,9.001167,8.973561,10.80458,10.92044,10.83152,9.141612,10.76419,12.23301,10.36028,10.35544,10.62964,10.82954,16,"Low",31,"CA",0,0,0,0,0,0,-119.6069,35.41565
0,9.364893,206.14,11.65346,6.000191,12.33889,8.543221,8.93421,9.057072,9.906248,9.792081,9.020086,9.602384,12.05039,9.019889,9.371342,9.2242,9.044622,25,"Low",121,"CA",35386,11.7,0.6,-3.3,3976,3795,-118.9285,35.42855
0,10.37376,532.42,9.979913,5.195794,12.51387,8.706882,9.071548,10.30358,11.80523,11.87869,8.224039,9.21444,12.23352,11.14526,9.150785,11.67418,11.87804,54,"Low",84,"CA",52029,22.4,0.9,-10.2,0,8067,-120.6319,35.52422
0,10.377,532.42,9.990199,5.873368,12.51297,8.660096,9.099444,10.30717,11.80748,11.87568,8.332035,9.21519,12.23451,11.14493,9.147974,11.67576,11.87502,54,"Low",84,"CA",52029,22.4,0.9,-10.2,0,8067,-120.6269,35.52501
0,11.11411,139.56,11.14526,4.519791,12.39787,7.41112,9.197819,10.91397,11.26045,11.18615,9.410676,11.10061,12.35663,10.90418,10.56441,10.80133,11.18447,13,"Low",1,"CA",0,0,0,0,0,0,-119.7573,35.63028
0,11.11325,139.56,11.1446,4.500928,12.39759,7.391158,9.197691,10.91249,11.25995,11.18557,9.416227,11.09983,12.3566,10.90303,10.5625,10.79934,11.18389,13,"Low",1,"CA",0,0,0,0,0,0,-119.7564,35.63081
0,10.73449,337.4,9.752283,9.543604,12.47294,9.335105,8.574406,10.68588,11.71093,11.92903,7.94955,8.493704,12.16398,11.33562,8.482161,11.54748,11.85376,61,"Low",153,"CA",43098,18.5,2.8,-4.9,6873,6760,-120.6851,35.64774
0,10.7484,397,9.706997,9.556844,12.47155,9.337645,8.591077,10.70049,11.70486,11.93305,8.153352,8.640166,12.15995,11.34402,8.507383,11.54002,11.85303,17,"Low",153,"CA",43098,18.5,2.8,-4.9,6873,6760,-120.6904,35.65315
0,10.7808,374.54,10.17371,5.987666,12.44825,9.352104,9.085345,10.73624,11.79684,11.83905,8.132943,9.396251,12.20456,11.32175,9.202275,11.56558,11.77848,18,"Low",45,"CA",43098,18.5,2.8,-4.9,6873,6760,-120.5322,35.65942
0,10.78605,374.54,10.17763,5.693079,12.44715,9.378342,9.111889,10.74178,11.79763,11.83776,8.20372,9.421647,12.20461,11.32397,9.2238,11.56254,11.77606,18,"Low",45,"CA",43098,18.5,2.8,-4.9,6873,6760,-120.5295,35.66128
0,10.78837,374.54,10.16096,5.088363,12.44696,9.374951,9.067798,10.74409,11.79435,11.84084,8.096855,9.400448,12.20257,11.32676,9.182711,11.56408,11.77682,17,"Low",45,"CA",43098,18.5,2.8,-4.9,6873,6760,-120.5338,35.66305
0,11.11686,302.81,11.18914,8.612478,12.32973,10.88159,10.74778,11.09788,11.23155,11.22581,10.99272,11.12122,12.10591,11.04024,11.142,11.10872,11.08142,9,"Low",20,"CA",0,20.8,-0.9,-6,0,0,-118.3964,35.7107
0,11.43656,195.92,10.42173,6.046177,12.23717,9.94039,9.998327,10.80754,11.76526,11.71833,9.281987,11.08775,12.18194,10.37644,11.00706,10.85532,11.24729,17,"Low",78,"CA",26330,4.2,1.7,1.2,0,7896,-120.1173,36.00849
0,10.88818,220.08,10.2021,6.062791,12.02129,7.231311,7.882587,8.772172,11.74792,11.69929,7.172743,9.695137,12.16416,8.686512,10.27067,8.677849,10.23147,19,"Low",73,"CA",39226,11.9,-0.7,-4.9,4386,7190,-119.5932,36.30582
0,10.87803,220.08,10.1821,6.085586,12.01898,6.391336,7.638036,8.738329,11.75305,11.70464,7.163729,9.72871,12.16025,8.619787,10.2825,8.608083,10.21639,16,"Low",190,"CA",39226,11.9,-0.7,-4.9,4386,7190,-119.6006,36.30954
0,10.87727,220.08,10.18801,5.761629,12.01852,6.535243,7.616992,8.762139,11.75309,11.7047,7.037692,9.719456,12.16045,8.64797,10.27705,8.636647,10.21378,16,"Low",73,"CA",39226,11.9,-0.7,-4.9,4386,7190,-119.599,36.31017
0,10.96515,268.96,10.7302,8.835903,12.00604,7.678465,7.672375,7.21691,11.71825,11.67026,7.057915,8.04785,12.21742,7.456865,9.553102,3.311773,10.19782,21,"Low",170,"CA",40021,14,-1.2,-4.9,9084,9465,-119.3856,36.33066
0,10.57847,321.98,10.61976,6.384798,12.3004,8.259729,10.41364,9.874481,10.72937,11.68655,8.194327,10.16161,11.22976,9.641535,10.31506,9.645281,11.15222,32,"Low",92,"CA",32958,5.5,-0.4,1.4,5625,6218,-121.4101,36.52711
0,10.59466,321.98,10.63518,6.10294,12.29608,8.479139,10.42145,9.890308,10.74992,11.6859,8.420868,10.17175,11.23179,9.67033,10.32301,9.673923,11.14751,32,"Low",92,"CA",32958,5.5,-0.4,1.4,5625,6218,-121.4017,36.53237
0,10.56917,226,10.578,7.233143,11.83319,8.370529,9.007082,9.82588,11.77915,12.06113,8.666606,10.2423,11.78251,10.24462,10.24462,10.33151,10.36827,13,"Low",69,"CA",34068,7.8,0.6,-2,0,8954,-120.1302,36.66199
0,9.24215,399.97,9.301056,8.655919,12.3232,8.588039,8.937087,9.39259,10.57063,11.41265,9.276307,9.382598,10.66118,9.223791,7.710896,9.457751,10.87137,70,"Low",132,"CA",43627,18.6,0.3,-5.2,6401,8570,-121.7754,36.66221
0,10.55675,226,10.56559,7.541272,11.83159,8.255941,9.052461,9.809996,11.78109,12.06238,8.616836,10.22709,11.78456,10.22712,10.22712,10.31749,10.36552,13,"Low",69,"CA",34068,7.8,0.6,-2,0,8954,-120.1246,36.66223
0,9.263852,399.97,9.324835,8.646242,12.32289,8.522746,8.899105,9.362503,10.57462,11.4139,9.265456,9.352165,10.66527,9.18847,7.679707,9.430097,10.8696,29,"Low",132,"CA",43627,18.6,0.3,-5.2,6401,8570,-121.7714,36.66237
0,9.243872,399.97,9.298924,8.631462,12.32257,8.600214,8.945356,9.409236,10.56398,11.40996,9.266816,9.400422,10.65496,9.241473,7.661426,9.476488,10.86903,70,"Low",132,"CA",43627,18.6,0.3,-5.2,6401,8570,-121.7778,36.66378
0,10.59298,226,10.60206,6.041123,11.83458,8.598788,8.925966,9.84745,11.77294,12.05683,8.743376,10.26861,11.77612,10.27577,10.27869,10.32681,10.36519,9,"Low",69,"CA",34068,7.8,0.6,-2,0,8954,-120.1423,36.6643
0,9.182538,399.97,9.209422,8.691262,12.32202,8.833302,9.131081,9.567474,10.52796,11.39689,9.308749,9.562138,10.61955,9.421428,8.080849,9.63021,10.87045,70,"Low",126,"CA",43627,18.6,0.3,-5.2,6401,8570,-121.8016,36.66782
0,9.610222,411.54,9.639768,7.262518,12.30229,7.663855,8.382259,9.296884,10.48963,11.37249,8.691485,9.315108,10.59296,9.074846,7.834676,9.434215,10.7778,38,"Low",146,"CA",70440,30.5,3.7,-12.8,8747,5899,-121.7582,36.70245
0,10.49147,662.77,10.46535,6.152296,12.19769,8.475401,8.267711,10.0978,9.675568,11.05955,8.475319,10.25538,9.922069,10.09348,9.454867,9.784803,10.25538,94,"Low",153,"CA",32780,12.2,2,-3.8,7325,7280,-121.8222,36.91003
0,10.49554,662.77,10.47172,6.655536,12.19656,8.340448,8.113413,10.07208,9.709261,11.06268,8.336726,10.23984,9.948386,10.1109,9.450504,9.81432,10.23984,94,"Low",153,"CA",32780,12.2,2,-3.8,7325,7280,-121.815,36.911
0,10.51396,600.18,10.49183,5.843472,12.19286,8.241236,7.79929,10.05001,9.73144,11.05879,8.206752,10.20819,9.965354,10.11585,9.487986,9.832566,10.20819,48,"Low",153,"CA",32780,12.2,2,-3.8,7325,7280,-121.8077,36.9166
0,10.52393,600.18,10.50182,5.999849,12.19104,8.298376,7.712876,10.05565,9.720913,11.05319,8.185078,10.19741,9.9567,10.105,9.516232,9.822295,10.19741,48,"Low",153,"CA",32780,12.2,2,-3.8,7325,7280,-121.8082,36.91997
0,10.52482,600.18,10.50205,5.854574,12.19104,8.371884,7.812685,10.06949,9.701477,11.04997,8.216257,10.20194,9.941439,10.09304,9.524595,9.80489,10.20194,18,"Low",153,"CA",32780,12.2,2,-3.8,7325,7280,-121.8118,36.9205
0,11.38816,327.36,11.05954,9.692488,11.58483,8.24149,8.935263,8.549828,10.96204,11.50549,8.854358,10.64639,10.98169,8.314566,8.935263,8.549828,8.553042,33,"Low",71,"CA",30022,7,2.2,1.8,0,8962,-120.5152,37.24906
0,11.41134,330.47,11.01072,9.399051,11.55909,7.983457,8.184257,7.058588,10.91541,11.47217,7.983457,10.59685,10.94053,6.332926,8.184257,7.058588,7.265669,33,"Low",71,"CA",30022,7,2.2,1.8,0,8962,-120.5092,37.28578
0,8.663973,131.79,11.79319,5.716865,11.55159,11.59823,9.220956,11.73431,12.31049,12.35568,11.65876,11.72526,12.35283,11.71916,11.73431,11.68705,11.71973,69,"Low",31,"CA",44287,17.9,0.7,-5.9,10785,11229,-118.3971,37.32823
0,8.790531,387.39,9.740548,9.4962,11.9433,8.797639,7.178841,7.872659,7.872659,10.19248,7.528834,7.23656,10.00264,6.12175,7.319052,8.142176,7.23656,163,"Low",235,"CA",36972,11.7,1.7,-2.5,10578,9961,-121.868,37.3289
0,8.70434,131.79,11.78937,5.951316,11.54904,11.59475,9.205646,11.73009,12.30841,12.35555,11.65567,11.72211,12.34997,11.71643,11.73009,11.68435,11.71666,87,"Low",143,"CA",44287,17.9,0.7,-5.9,10785,11229,-118.4044,37.3295
0,8.781026,387.39,9.737036,9.485382,11.94092,8.76871,7.426815,7.962123,7.962123,10.19295,7.310556,7.454979,9.991674,5.854402,7.097807,8.041249,7.454979,72,"Low",235,"CA",36467,12.8,0.6,-0.7,9698,9122,-121.8664,37.33194
0,10.95487,299.85,10.65101,6.4518,11.875,9.293837,9.926401,10.15158,10.34232,11.1707,9.185675,10.15158,10.26867,8.772626,9.167366,10.21023,10.12989,38,"Low",1,"CA",42206,8.9,0.9,-2.9,6432,8565,-121.1428,37.38564
0,11.36106,333.01,10.86361,6.132618,11.49379,9.07987,6.110314,9.028325,10.78172,11.37093,8.876874,10.47932,10.82612,9.361508,9.019512,9.019254,8.823802,33,"Low",104,"CA",35652,13.8,0.5,-7.6,3375,1912,-120.5,37.39014
0,11.35895,333.01,10.86028,6.285454,11.49533,9.082821,6.248575,9.030494,10.77778,11.36915,8.876986,10.47363,10.82224,9.365533,9.021185,9.022981,8.820708,33,"Low",159,"CA",35652,13.8,0.5,-7.6,3375,1912,-120.5022,37.39058
0,10.94495,299.85,10.63931,6.486856,11.87106,9.244171,9.905481,10.14264,10.32516,11.16272,9.126644,10.14264,10.25139,8.772089,9.107096,10.20193,10.11087,38,"Low",1,"CA",42206,8.9,0.9,-2.9,6432,8565,-121.143,37.39074
0,10.94197,299.85,10.63289,6.442546,11.86989,9.219301,9.891536,10.13234,10.31682,11.15967,9.101982,10.13234,10.24192,8.742096,9.082153,10.19225,10.09977,33,"Low",1,"CA",42206,8.9,0.9,-2.9,6432,8565,-121.1408,37.39253
0,10.94272,299.85,10.62707,6.254058,11.8702,9.201873,9.875404,10.11511,10.31089,11.15875,9.093534,10.11511,10.23345,8.665817,9.074165,10.17599,10.08884,33,"Low",1,"CA",42206,8.9,0.9,-2.9,6432,8565,-121.1356,37.3928
0,11.34934,341.5,10.84326,6.84953,11.49004,9.210197,6.834925,9.163596,10.76273,11.3575,9.028303,10.46239,10.80953,9.463788,9.155009,9.158077,8.9758,33,"Low",115,"CA",35652,13.8,0.5,-7.6,3375,1912,-120.5027,37.40142
0,8.999236,369.78,8.386094,7.024443,11.89719,8.334166,7.408464,8.69682,9.425045,9.604574,8.55002,8.784781,9.158466,7.67258,7.285255,7.87124,8.516832,38,"Low",148,"CA",55286,12.3,3.6,-3,0,13333,-121.9804,37.4228
0,9.588545,779.34,8.953309,6.792942,11.96702,8.860019,9.389629,9.474385,10.40077,10.11072,9.393473,9.395849,10.55879,9.415467,9.58522,9.415467,9.804322,48,"Low",132,"CA",73538,31.1,2.2,-15.2,21122,26966,-122.411,37.49103
0,9.516433,779.34,8.993223,6.12156,11.96064,8.900896,9.300577,9.433061,10.37066,10.11033,9.305038,9.307138,10.54828,9.337944,9.525959,9.337944,9.750776,38,"Low",132,"CA",73538,31.1,2.2,-15.2,21122,26966,-122.4069,37.49965
0,9.46739,779.34,9.010605,6.81002,11.95685,8.919001,9.239446,9.418296,10.35024,10.09287,9.244108,9.246543,10.54508,9.293246,9.494182,9.293246,9.713153,38,"Low",132,"CA",73538,31.1,2.2,-15.2,21122,26966,-122.4057,37.50541
0,9.768666,128.12,11.6576,4.806467,11.32708,11.75647,9.475697,11.84093,12.23292,12.4115,11.81137,11.86351,12.3583,11.86628,11.84093,11.8407,11.86082,5,"Low",1,"CA",44287,17.9,0.7,-5.9,10785,11229,-118.3562,37.52998
0,9.769911,128.12,11.65714,4.546281,11.32633,11.75598,9.474588,11.84027,12.23246,12.41098,11.81092,11.86305,12.35775,11.86588,11.84027,11.84032,11.86038,5,"Low",1,"CA",44287,17.9,0.7,-5.9,10785,11229,-118.3576,37.53022
0,9.270823,437.73,10.10897,9.08299,11.78338,7.356012,7.29746,7.744397,9.139693,10.04422,7.356012,7.134028,9.983119,7.213355,7.451902,7.434772,8.028328,37,"Low",159,"CA",47932,23.6,2.9,-1.3,9544,7397,-122.1526,37.64272
0,10.43902,434.77,9.122317,9.582059,11.67575,9.304661,8.263025,9.335935,9.108731,10.55462,9.265735,9.833479,9.94457,8.671279,8.670225,7.435534,9.865751,53,"Low",166,"CA",93019,33.8,-0.3,-19.4,15942,25281,-121.8398,37.66127
0,10.03401,315.37,9.597467,9.188451,11.58319,7.722363,9.142446,9.091088,8.008111,10.39428,7.832875,9.43017,9.611622,7.777816,8.76928,9.36025,9.399965,38,"Low",134,"CA",44997,18.3,3.4,-7.5,3872,5046,-121.0865,37.72811
0,10.00947,326.76,9.627953,9.128689,11.57883,7.477564,9.080257,9.149961,8.167075,10.38334,7.736919,9.384137,9.64761,7.888588,8.85403,9.407134,9.351962,38,"Low",134,"CA",44997,18.3,3.4,-7.5,3872,5046,-121.0915,37.73142
0,10.0121,326.76,9.617636,9.140158,11.57883,7.481745,9.093204,9.145151,8.158133,10.38187,7.805412,9.393988,9.644162,7.918049,8.841459,9.40181,9.361338,38,"Low",134,"CA",44997,18.3,3.4,-7.5,3872,5046,-121.0896,37.7318
0,10.55764,371.46,10.03794,7.435174,11.54111,9.296549,9.051888,8.915331,8.978836,10.84781,8.972668,9.855617,10.60901,7.887236,9.051888,8.930718,9.306666,35,"Low",71,"CA",76628,29,4.6,-14.8,0,15218,-121.6387,37.7554
0,10.557,371.46,10.03134,7.501661,11.53579,9.326656,9.078426,8.954535,9.016188,10.84145,8.999513,9.87656,10.61501,8.081021,9.078426,8.962855,9.347478,35,"Low",71,"CA",76628,29,4.6,-14.8,0,15218,-121.6413,37.76085
0,8.357657,362.92,10.3007,7.405434,11.40401,7.76269,7.13022,8.441231,9.982824,9.907683,7.76269,8.784725,10.42288,8.427062,9.008249,8.544012,8.015949,87,"Low",156,"CA",41702,10.7,0.9,-1.7,8875,5434,-121.2009,37.86954
0,8.555659,363.2,10.27254,5.231021,11.39923,8.298404,6.158116,8.450638,9.978783,9.833244,8.298404,8.886677,10.41807,8.653143,9.057069,8.609581,8.4533,30,"Low",113,"CA",41702,10.7,0.9,-1.7,8875,5434,-121.1834,37.8763
0,8.39525,362.92,10.2966,6.749416,11.39621,8.155947,6.334653,8.328756,10.00003,9.850091,8.155947,8.782911,10.4328,8.50376,9.083822,8.487621,8.284643,85,"Low",113,"CA",41702,10.7,0.9,-1.7,8875,5434,-121.1924,37.87727
0,8.364495,362.92,10.30714,7.087371,11.38889,8.312719,7.014283,8.19828,10.02483,9.815584,8.312719,8.73852,10.44833,8.498706,9.155335,8.400055,8.376671,87,"Low",113,"CA",30170,4.2,-1.6,-5,0,3407,-121.1911,37.88345
0,8.389204,362.92,10.30418,7.036876,11.38913,8.330432,6.993687,8.216802,10.02262,9.812186,8.330432,8.753767,10.44673,8.521065,9.153489,8.418582,8.399562,87,"Low",113,"CA",30170,4.2,-1.6,-5,0,3407,-121.1898,37.88346
0,8.122067,362.92,10.33412,7.578131,11.38544,8.208268,7.444346,8.021919,10.04878,9.838443,8.208268,8.592317,10.46506,8.286588,9.188945,8.219134,8.192716,87,"Low",156,"CA",30170,4.2,-1.6,-5,0,3407,-121.2017,37.88453
0,8.302754,362.92,10.32064,7.424867,11.38329,8.381569,7.382643,8.06207,10.04626,9.798559,8.381569,8.678613,10.46227,8.458712,9.205957,8.300825,8.401534,87,"Low",113,"CA",30170,4.2,-1.6,-5,0,3407,-121.1928,37.88768
0,8.225385,362.92,10.32866,7.523529,11.38255,8.344715,7.450658,7.999744,10.05248,9.807962,8.344715,8.631483,10.46676,8.391847,9.212332,8.240091,8.3442,87,"Low",113,"CA",30170,4.2,-1.6,-5,0,3407,-121.1963,37.88772
0,8.240633,362.92,10.33446,7.677834,11.37785,8.445332,7.645473,7.905904,10.06704,9.78395,8.445332,8.614579,10.47595,8.419141,9.233602,8.191594,8.408303,87,"Low",113,"CA",30170,4.2,-1.6,-5,0,3407,-121.195,37.89171
0,8.242711,362.92,10.33426,7.676103,11.37787,8.446146,7.644332,7.907913,10.06688,9.783692,8.446146,8.615886,10.47584,8.420881,9.233944,8.193399,8.409055,87,"Low",113,"CA",30170,4.2,-1.6,-5,0,3407,-121.1949,37.89171
0,8.46979,379.56,10.33099,7.965399,11.36912,8.694272,8.00105,7.997893,10.08712,9.705645,8.441929,8.715582,10.48718,8.630566,9.195847,8.307693,8.341392,87,"Low",104,"CA",30170,4.2,-1.6,-5,0,3407,-121.1843,37.90048
0,9.259599,472.43,9.218879,7.561611,11.38964,9.519411,8.397375,8.289552,9.137035,10.73047,9.473115,9.09915,10.41042,8.564808,8.672583,8.636089,9.265955,46,"Low",175,"CA",40694,14.4,1,-1.5,6201,6178,-121.9373,37.98747
0,10.12252,556.6,9.649007,8.456144,11.61116,10.08261,7.740435,8.192633,9.654099,10.02611,9.081399,8.261996,9.507154,6.277903,6.966584,8.804357,9.809703,89,"Low",225,"CA",38717,15,2.1,-1.3,7450,4407,-122.3405,37.9992
0,9.240545,501.97,9.098477,6.437713,11.37763,9.442493,8.006163,8.078672,9.090158,10.73967,9.387888,9.148754,10.38595,8.393086,8.513016,8.349031,9.259139,39,"Low",155,"CA",40694,14.4,1,-1.5,6201,6178,-121.9403,38.00016
0,8.092617,481.58,8.786758,7.814231,11.44141,9.969105,7.118113,9.028928,8.120639,10.52037,8.915481,8.774161,9.949431,8.028192,8.309421,8.135081,8.774161,548,"Low",114,"CA",65574,27,4.3,-3.8,0,16076,-122.077,38.01451
0,8.465787,463.58,8.704227,6.987787,11.43125,9.958248,6.52208,8.840304,8.393009,10.53966,8.699899,8.606941,9.898927,8.092682,8.611251,8.3345,8.618625,548,"Low",114,"CA",65574,27,4.3,-3.8,0,16076,-122.0808,38.02802
0,10.54102,551.39,10.46618,6.255652,11.35281,9.725395,9.70016,9.931792,10.57063,9.931792,9.482124,10.44495,10.77992,10.31955,10.4895,10.4075,10.31109,21,"Low",87,"CA",52929,4.6,-12,-9.9,0,21262,-120.8433,38.03081
0,10.32778,497.39,10.4502,6.903503,11.29985,9.066429,9.038258,9.429007,10.34641,9.429007,9.664019,10.24937,10.74771,10.25208,10.23675,10.12726,10.20775,33,"Low",73,"CA",49167,14.4,4.6,-9.9,0,5310,-120.9362,38.03133
0,10.54594,551.39,10.47248,5.709546,11.35161,9.731001,9.709202,9.937865,10.57215,9.937865,9.465566,10.4515,10.78464,10.32618,10.49362,10.41155,10.31776,21,"Low",87,"CA",52929,4.6,-12,-9.9,0,21262,-120.8419,38.03264
0,10.54707,551.39,10.48211,5.003653,11.34722,9.72215,9.706428,9.933345,10.56684,9.933345,9.437687,10.46101,10.79134,10.33834,10.49228,10.40922,10.33004,21,"Low",87,"CA",52929,4.6,-12,-9.9,0,21262,-120.8433,38.03598
0,10.33252,478.3,10.46592,6.429605,11.2931,9.038835,9.045296,9.421827,10.33641,9.421827,9.651793,10.24836,10.75887,10.24972,10.23473,10.12449,10.20797,17,"Low",73,"CA",49167,14.4,4.6,-9.9,0,5310,-120.9379,38.03619
